Market,Year,Dome,NumTeams,Attendance,Valuation,Households,Households Margin of Error,"Households Less Than $10,000","Households Less Than $10,000 Margin of Error","Households $10,000 to $14,999","Households $10,000 to $14,999 Margin of Error","Households $15,000 to $24,999","Households $15,000 to $24,999 Margin of Error","Households $25,000 to $34,999","Households $25,000 to $34,999 Margin of Error","Households $35,000 to $49,999","Households $35,000 to $49,999 Margin of Error","Households $50,000 to $74,999","Households $50,000 to $74,999 Margin of Error","Households $75,000 to $99,999","Households $75,000 to $99,999 Margin of Error","Households $100,000 to $149,999","Households $100,000 to $149,999 Margin of Error","Households $150,000 to $199,999","Households $150,000 to $199,999 Margin of Error","Households $200,000 or More","Households $200,000 or More Margin of Error",Households Median Income (Dollars),Households Median Income (Dollars) Margin of Error,Households Mean Income (Dollars),Households Mean Income (Dollars) Margin of Error,Households Household Income in the Past 12 Months,Families,Families Margin of Error,"Families Less Than $10,000","Families Less Than $10,000 Margin of Error","Families $10,000 to $14,999","Families $10,000 to $14,999 Margin of Error","Families $15,000 to $24,999","Families $15,000 to $24,999 Margin of Error","Families $25,000 to $34,999","Families $25,000 to $34,999 Margin of Error","Families $35,000 to $49,999","Families $35,000 to $49,999 Margin of Error","Families $50,000 to $74,999","Families $50,000 to $74,999 Margin of Error","Families $75,000 to $99,999","Families $75,000 to $99,999 Margin of Error","Families $100,000 to $149,999","Families $100,000 to $149,999 Margin of Error","Families $150,000 to $199,999","Families $150,000 to $199,999 Margin of Error","Families $200,000 or More","Families $200,000 or More Margin of Error",Families Median Income (Dollars),Families Median Income (Dollars) Margin of Error,Families Mean Income (Dollars),Families Mean Income (Dollars) Margin of Error,Families Family Income in the Past 12 Months,Married-Couple Families,Married-Couple Families Margin of Error,"Married-Couple Families Less Than $10,000","Married-Couple Families Less Than $10,000 Margin of Error","Married-Couple Families $10,000 to $14,999","Married-Couple Families $10,000 to $14,999 Margin of Error","Married-Couple Families $15,000 to $24,999","Married-Couple Families $15,000 to $24,999 Margin of Error","Married-Couple Families $25,000 to $34,999","Married-Couple Families $25,000 to $34,999 Margin of Error","Married-Couple Families $35,000 to $49,999","Married-Couple Families $35,000 to $49,999 Margin of Error","Married-Couple Families $50,000 to $74,999","Married-Couple Families $50,000 to $74,999 Margin of Error","Married-Couple Families $75,000 to $99,999","Married-Couple Families $75,000 to $99,999 Margin of Error","Married-Couple Families $100,000 to $149,999","Married-Couple Families $100,000 to $149,999 Margin of Error","Married-Couple Families $150,000 to $199,999","Married-Couple Families $150,000 to $199,999 Margin of Error","Married-Couple Families $200,000 or More","Married-Couple Families $200,000 or More Margin of Error",Married-Couple Families Median Income (Dollars),Married-Couple Families Median Income (Dollars) Margin of Error,Married-Couple Families Mean Income (Dollars),Married-Couple Families Mean Income (Dollars) Margin of Error,Nonfamily Households,Nonfamily Households Margin of Error,"Nonfamily Households Less Than $10,000","Nonfamily Households Less Than $10,000 Margin of Error","Nonfamily Households $10,000 to $14,999","Nonfamily Households $10,000 to $14,999 Margin of Error","Nonfamily Households $15,000 to $24,999","Nonfamily Households $15,000 to $24,999 Margin of Error","Nonfamily Households $25,000 to $34,999","Nonfamily Households $25,000 to $34,999 Margin of Error","Nonfamily Households $35,000 to $49,999","Nonfamily Households $35,000 to $49,999 Margin of Error","Nonfamily Households $50,000 to $74,999","Nonfamily Households $50,000 to $74,999 Margin of Error","Nonfamily Households $75,000 to $99,999","Nonfamily Households $75,000 to $99,999 Margin of Error","Nonfamily Households $100,000 to $149,999","Nonfamily Households $100,000 to $149,999 Margin of Error","Nonfamily Households $150,000 to $199,999","Nonfamily Households $150,000 to $199,999 Margin of Error","Nonfamily Households $200,000 or More","Nonfamily Households $200,000 or More Margin of Error",Nonfamily Households Median Income (Dollars),Nonfamily Households Median Income (Dollars) Margin of Error,Nonfamily Households Mean Income (Dollars),Nonfamily Households Mean Income (Dollars) Margin of Error,Nonfamily Households Nonfamily Income in the Past 12 Months,ClosestMarket
San Francisco Bay Area,2012.0,0,2,5056384,1254000000,3189636.0,103462.0,1931.7000000000005,2066.7,1655.3000000000002,2024.8,3266.4,2317.8,3253.0,2283.1,4278.7,2431.2,6387.8,2618.4,4606.1,2529.0,6521.0,2553.9,3291.2000000000003,2308.6,4106.9,2205.4,29704276.0,4944756.0,39059561.0,4666138.0,11190.9,2120925.0,102410.0,1327.1,2433.6,915.3,2415.2,2678.3,2627.5,2681.2,2499.4,4035.9,2682.7,6107.6,3016.3,4841.8,2908.4,7231.4,2959.7,3942.8,2684.2000000000003,5241.1,2630.5,35175685.0,6537077.0,44787755.0,5948614.0,10975.5,1586327.0,103815.0,563.3,2635.9,534.1,2727.8,2052.4,2896.9,2208.7,2883.6,3615.9,3110.5,5869.2,3404.0,5203.300000000001,3372.1,8072.799999999999,3494.7,4625.9,3230.7000000000003,6156.6,3167.3,39741436.0,7252640.0,1725880.0,106002.0,1068711.0,102538.0,3596.2,3739.2,3384.6,3677.3,4966.4,3891.4,4238.0,3896.2,4950.1,3929.3,6310.9,4172.2,3681.0,3867.4,4123.0,3978.9,1624.3,3731.1,1626.6000000000004,3561.4,18228014.0,5719784.0,24671046.0,4998984.0,9813.8,
San Francisco Bay Area,2011.0,0,2,4864094,870000000,3172313.0,105612.0,1951.8,2166.3,1620.5,2078.7,3289.8,2423.4,3212.9,2450.3,4159.200000000001,2475.1,6652.0,2724.2,4648.8,2592.3,6660.799999999999,2708.8,3253.9,2325.4,3953.0,2312.8,29557300.0,4817148.0,38857785.0,4941032.0,11144.6,2105362.0,102554.0,1203.8000000000002,2625.7,887.7,2607.2,2832.9,2840.3,2741.3,2831.2,3883.9,2929.9,6423.5,3279.6,4891.8,3147.1,7392.200000000001,3292.7,3892.0,2884.9,5051.1,2898.3,34891345.0,6212554.0,44628131.0,6332650.0,10749.3,1578446.0,104806.0,559.0,2782.3,515.5,2855.8,2210.7,3000.1,2323.1,3040.6,3513.9,3214.0,6101.7,3582.2,5179.9,3515.7,8214.5,3748.9,4535.9,3323.2,5944.3,3330.0,39713026.0,6665033.0,1844031.0,105322.0,1066951.0,104978.0,3609.9,4010.1,3503.5,3947.5,4948.5,4240.0,4282.3,4081.8,4808.3,4129.1,6378.299999999999,4426.0,3802.5,4089.7,4117.200000000001,3997.2,1601.3,3879.3,1548.2,3689.5,18068774.0,5588615.0,24284221.0,4804788.0,9938.3,
Seattle,2021.0,1,1,1215985,1700000000,1889361.0,97247.0,861.9000000000001,1273.5,620.5,1182.8,1120.5,1277.4,1281.6999999999998,1182.4,2075.2,1350.8,3501.5,1584.1,3198.5,1527.6,4453.6,1680.1,2315.5,1406.4,3169.7,1443.2,20610467.0,2385315.0,26062250.0,2692222.0,6926.199999999999,1205970.0,82471.0,567.6,1359.0,268.6,1250.5,704.6,1283.6999999999998,842.7,1202.8000000000002,1732.0,1427.5,3228.0,1621.5,3200.8,1678.9,4890.6,1858.7000000000005,2773.3,1624.3,4090.6,1631.4,24622831.0,3190280.0,30265559.0,3596758.0,7008.2,946953.0,77816.0,209.0,1442.9999999999998,122.7,1391.4,473.80000000000007,1402.0,596.9,1364.0,1391.8,1511.5,2983.5,1753.7000000000005,3222.9,1850.7000000000005,5404.4,2038.1,3186.9999999999995,1857.9,4606.7,1873.9,27393955.0,3384921.0,857096.0,50613.0,683391.0,80539.0,1625.1,2122.6,1183.3,2010.4,2113.7,2216.8,2199.9,2126.7,2752.7,2192.3,4386.5,2525.4,2724.9,2261.9,3072.3,2435.3,1126.9,2055.6,1215.6,2044.7,12595927.0,2618665.0,16829401.0,3301287.0,6242.5,Denver
Seattle,2020.0,1,1,0,1600000000,1875460.0,97986.0,978.4,1182.6,644.2,1128.1,1294.8,1233.4,1476.1999999999998,1241.6999999999998,2251.4,1389.0,3609.9,1504.1999999999998,3137.7,1440.0,4496.400000000001,1601.4999999999998,2147.9999999999995,1397.5,2663.0,1424.8,19260243.0,2438809.0,24186328.0,2541548.0,6711.0,1193833.0,82094.0,714.2,1408.2,302.4,1385.6999999999998,805.2,1343.2,987.4,1469.2999999999995,1830.9,1628.2000000000005,3498.2,1737.5000000000002,3344.1,1703.1,4956.099999999999,1960.5,2586.9,1775.5,3474.0,1809.3,23071289.0,2877816.0,28069170.0,3218916.0,6699.3,936513.0,77350.0,229.9,1486.9999999999998,147.89999999999998,1478.6,540.8,1420.8000000000002,706.8000000000001,1622.2000000000005,1485.8,1716.7999999999995,3330.5000000000005,1830.7000000000005,3441.4999999999995,1840.2,5519.5,2193.6,2993.5,1947.9,3904.7,2014.7000000000005,25589958.0,3207632.0,702444.0,49209.0,681627.0,81383.0,1807.1,1976.6,1232.5,1887.1,2417.7000000000003,2172.1000000000004,2349.9,2059.2000000000003,3075.1000000000004,2207.7,4097.9,2407.5,2666.2,2167.8,2751.9999999999995,2216.8,1026.6,1883.8,974.4,1935.0,11569659.0,2560483.0,15396351.0,2922175.0,6258.9,Denver
Seattle,2019.0,1,1,1791109,1600000000,1838253.0,65795.0,1078.0,1119.6,675.7,1091.1,1366.4,1154.6999999999998,1534.4,1147.6,2495.1000000000004,1283.7,3678.999999999999,1401.6,3281.8,1382.3,4234.7,1374.4,2008.8,1203.6,2346.8,1217.3000000000002,18290343.0,2114684.0,23171576.0,2283359.0,6578.6,1175380.0,62618.0,749.9000000000001,1317.6999999999998,307.7,1390.5,852.9000000000001,1376.6,1083.6,1459.3000000000002,2023.9,1600.0999999999997,3620.5,1699.7,3565.4000000000005,1680.4,4798.2,1801.2,2516.5,1586.6,3082.9,1653.1999999999996,21982525.0,2336416.0,27024613.0,2976164.0,6482.8,922276.0,61390.0,223.1,1379.7000000000005,148.60000000000002,1423.0,519.5999999999999,1428.8000000000002,782.4000000000001,1508.7,1685.9,1686.4999999999998,3464.9,1769.1,3845.6,1810.1,5305.1,1961.3,2873.4,1752.4999999999998,3550.9,1834.2,24395177.0,2630789.0,928071.0,48945.0,662873.0,64859.0,2038.7,1910.4,1322.2,1798.1999999999998,2514.5999999999995,2024.6,2359.4,1896.3,3303.2,2022.9,3911.3,2139.8,2706.7,2012.6000000000004,2504.3,2003.3,901.7,1784.0999999999997,841.9000000000001,1725.1,10925511.0,2037423.0,14697973.0,2645722.0,6225.200000000001,Denver
Seattle,2018.0,1,1,2299489,1600000000,1805736.0,63878.0,1175.2999999999995,1089.7,743.0,1056.9,1466.4,1077.2,1619.1,1105.6,2581.6,1235.1,3817.9,1387.8,3249.3,1307.5,4089.8,1331.8,1860.2000000000005,1127.7,2098.2,1146.0,17138760.0,1902402.0,21978691.0,2207622.0,6417.200000000001,1155180.0,61123.0,812.5000000000001,1391.6,343.4,1426.9,894.8999999999999,1383.5,1164.7999999999995,1481.4,2212.0999999999995,1636.1999999999996,3823.5,1811.9,3647.699999999999,1698.4999999999998,4712.400000000001,1833.0,2303.1,1626.7000000000005,2785.4,1666.5,20839640.0,2420488.0,25688951.0,2819361.0,6366.799999999999,905304.0,59771.0,240.2,1357.5,184.4,1439.0,565.8,1387.0999999999997,885.4999999999999,1494.8000000000002,1961.3,1637.8999999999994,3677.3,1897.8,3847.8,1779.5,5281.299999999999,1972.5,2658.2000000000007,1754.9,3198.0,1795.4,23136697.0,2708609.0,758769.0,41130.0,650556.0,63291.0,2238.3,1893.5,1367.1000000000004,1778.6999999999998,2643.2,1947.7000000000005,2452.3,1902.3,3425.7,2033.6000000000004,3880.3,2047.2,2551.2,1963.1,2343.7,1873.6,782.3,1682.7000000000005,716.5999999999999,1645.0,10273445.0,1980383.0,13861431.0,2478594.0,6021.9,Denver
Seattle,2017.0,1,1,2135445,1500000000,1776099.0,62766.0,1290.3000000000002,1228.2,791.5999999999999,1173.3000000000002,1614.3,1222.4,1677.5,1280.3,2597.7000000000003,1398.1,3958.7999999999993,1518.8000000000002,3253.1,1402.8,3909.6,1531.3,1684.8,1290.7,2021.8,1264.3,16631828.0,1986288.0,21007840.0,2184923.0,6394.799999999999,1133782.0,60049.0,871.9000000000001,1497.6999999999998,414.4,1541.5000000000002,1010.1,1553.7999999999995,1272.3000000000002,1625.2999999999995,2257.6000000000004,1745.6,4018.7,1932.0,3611.8,1829.0,4546.4000000000015,2034.4,2130.9,1764.9,2666.7,1800.2,19786904.0,2400652.0,24290323.0,2723327.0,6347.1,885770.0,58909.0,272.40000000000003,1524.5,230.1,1628.5,646.8,1559.2999999999995,976.1,1654.7999999999995,2045.9,1826.0,3937.3,2061.5999999999995,3954.1,1976.6,5108.9,2216.3,2490.4,1940.6,3038.8,1958.4000000000003,21846174.0,2334064.0,967857.0,53741.0,642317.0,61265.0,2421.3,1869.9000000000003,1431.2,1742.4,2818.0,1922.6,2514.3,1882.2000000000005,3320.8,1929.2,3874.4,1976.2000000000005,2416.9,1848.8,2213.8,1814.7,658.5,1600.3,633.7,1558.2999999999995,9909164.0,2002469.0,13148340.0,2335932.0,5785.1,Denver
Seattle,2016.0,1,1,2267928,1400000000,1737469.0,61855.0,1318.6,1424.7,814.6,1357.8,1712.3,1455.9,1744.1999999999998,1474.5,2756.3,1629.9,4079.2,1658.9000000000003,3176.3,1594.6,3826.9,1608.9000000000003,1615.0,1454.4,1853.7,1443.1,15522913.0,1701187.0,19558793.0,1842899.0,6182.4,1104000.0,58452.0,767.3999999999999,1583.8,493.8,1492.4,1095.8,1721.3000000000002,1402.8,1683.0,2415.9,1870.8,4130.900000000001,2005.7,3572.9,1858.2,4451.9,2004.3,2051.9,1802.9,2416.6,1779.3000000000002,18390495.0,2129306.0,22623841.0,2274812.0,6195.8,859995.0,57789.0,287.20000000000005,1674.8,293.0,1685.7999999999995,725.6,1768.3000000000004,1151.6999999999998,1786.0,2166.6000000000004,2010.2000000000005,4055.400000000001,2181.6,3866.8,2097.7,5027.4,2234.4,2412.7,2061.5,2814.0,2007.9,20486048.0,2247675.0,335631.0,14363.0,633469.0,60185.0,2374.3,1940.5,1552.4,1785.2999999999995,2854.6,1968.4,2544.9,1978.0,3509.1,2018.6,3905.2,2066.3,2290.7,1890.8,2153.0,1854.5,589.1999999999999,1658.2000000000005,527.0999999999999,1646.4,9338109.0,1749252.0,12428229.0,2141007.0,5424.9,Denver
Seattle,2015.0,1,1,2193581,1200000000,1716442.0,61542.0,1317.1,1335.7000000000005,850.1999999999999,1189.2000000000005,1826.9,1319.1,1868.1,1377.8000000000002,2823.0,1486.7,4126.499999999999,1527.6,3199.3,1472.1,3630.1,1525.3000000000002,1527.9,1291.5,1631.5999999999997,1274.4,14813612.0,1641984.0,18839387.0,1866825.0,5792.1,1090017.0,59716.0,741.3,1595.6999999999998,551.1,1460.6,1211.8,1650.4,1529.6,1665.2999999999995,2493.4,1766.6,4182.400000000001,1931.3,3569.6,1852.0,4369.6,1969.4,1969.3,1718.2,2182.4,1660.9,17721576.0,2085070.0,21737965.0,2156704.0,5872.3,846841.0,58894.0,291.1,1644.4,367.4000000000001,1590.8,738.0999999999999,1757.6,1287.9,1809.2,2269.6000000000004,1902.5999999999997,4139.600000000001,2099.1000000000004,3940.3,2080.6,4955.0,2179.1,2315.9,1943.2,2495.7,1870.7,9623149.0,921294.0,829059.0,47339.0,626425.0,60680.0,2379.3,1894.0,1544.1999999999998,1677.5000000000002,3029.2000000000003,1982.1,2721.9,1948.8,3471.9000000000005,2049.3,3918.8,2056.0,2271.0,1884.2,1867.5,1785.6999999999998,508.9,1617.4000000000003,487.1000000000001,1608.8,9091612.0,1753755.0,12018347.0,2109576.0,5159.700000000001,Denver
Seattle,2014.0,1,1,2064334,1100000000,1698105.0,62161.0,1377.0000000000002,1478.9999999999998,839.6000000000001,1289.7,1908.0,1445.8,1951.6,1521.0000000000002,2887.3,1596.6999999999998,4191.5,1671.1,3100.7,1529.9,3684.7,1607.1999999999998,1458.1999999999998,1424.7,1501.2,1352.0,14955259.0,1893759.0,18706010.0,1761355.0,5512.0,1075739.0,59586.0,751.1000000000001,1713.0999999999997,543.5999999999999,1581.4,1332.5,1764.2999999999995,1614.7,1797.0,2636.4,1943.5,4231.3,2035.4000000000003,3416.7000000000003,1893.7,4451.799999999999,2006.5,1873.9,1841.2,2048.6,1743.4,17810227.0,2241066.0,21730117.0,2248103.0,5550.200000000001,833693.0,58474.0,285.8,1641.6999999999998,361.1,1565.4,799.3,1732.6,1362.0,1810.7,2407.0,1960.4,4236.2,2066.4,3738.1,1986.6,5063.099999999999,2102.6,2193.8,1934.7,2351.3,1819.3,20047237.0,2645759.0,581844.0,29700.0,622366.0,61036.0,2519.3,2009.6,1467.4,1686.6,3084.4,2068.5,2686.0,2012.1,3296.4,2121.9,4085.2,2234.8,2298.2,1907.5,1870.7000000000005,1849.9,486.6,1671.0,408.9,1658.5,9163325.0,1954997.0,11651771.0,1841968.0,5030.799999999999,Denver
Seattle,2013.0,1,1,1761546,710000000,1687829.0,61632.0,1468.9,1426.5,853.9999999999999,1298.9,1924.3,1481.8000000000002,2001.8,1480.1,3001.8,1575.1,4218.900000000001,1712.3000000000004,3030.3,1531.4,3672.0,1537.2,1386.3000000000002,1376.5,1342.0,1294.2,14905072.0,1974575.0,18423552.0,1782706.0,5237.6,1071157.0,59539.0,755.3,1583.8000000000002,568.1999999999999,1478.6000000000004,1342.9,1683.8000000000002,1629.5,1655.9,2786.8,1828.9,4309.3,1988.7,3301.0999999999995,1790.1,4457.2,1877.7,1777.0,1672.2,1871.3,1598.9,17608321.0,2040921.0,21318548.0,2219917.0,5306.099999999999,831409.0,57317.0,280.3,1675.4,365.9,1592.4,909.1,1805.0,1367.4,1813.5000000000005,2465.5,1998.8,4321.4,2220.7,3663.8,2051.2,5104.3,2172.3,2097.4,1924.3,2224.8,1854.9,19729235.0,2496098.0,213697.0,9399.0,616672.0,60914.0,2670.7000000000003,1893.0,1504.9,1666.2999999999995,3029.8,2011.4,2757.3,1908.3,3246.9,2031.2000000000005,3918.7,2134.8,2284.9,1778.6,1814.6,1756.4,493.3,1537.6,378.9,1491.9,8996186.0,1911273.0,11459599.0,1816772.0,4731.0,Denver
Seattle,2012.0,1,1,1721920,644000000,1680253.0,61012.0,1535.6999999999998,1291.4,892.0,1167.5,1864.1,1311.3,2151.4,1347.1,3051.5,1486.4,4210.0,1607.8,3032.6,1421.5000000000002,3474.2000000000003,1400.4,1345.1,1267.3,1245.6,1232.6,14728945.0,1789442.0,18138109.0,1728634.0,5037.4,1062645.0,58635.0,775.5999999999999,1450.2999999999995,601.0,1343.6,1302.6999999999998,1487.5,1611.6999999999998,1518.4,2897.8,1690.1,4317.0,1855.8,3355.8,1706.7,4261.8,1763.0,1725.6,1549.8,1751.2000000000005,1523.0,17590748.0,2167744.0,21110177.0,2222398.0,5024.499999999999,826602.0,57600.0,286.6,1450.6,411.2000000000001,1365.5,836.8,1464.8000000000002,1368.4,1592.2,2591.7000000000003,1743.6,4263.5,1969.7,3747.000000000001,1877.8,4922.1,1991.5,2039.9,1715.4,2032.8,1673.3,19595052.0,2425507.0,330396.0,22260.0,617608.0,61043.0,2654.4,2031.9000000000003,1519.4,1846.9,2976.0,2147.7,3048.1,2093.3,3330.0,2190.1,3992.6,2338.4,2198.6000000000004,1964.7,1701.3,1914.4,507.30000000000007,1710.5000000000002,374.7,1679.3000000000002,9086182.0,2176038.0,11535717.0,1916286.0,4690.300000000001,Denver
Seattle,2011.0,1,1,1896321,449000000,1667955.0,62002.0,1430.4,1339.0,871.7,1194.1,1905.7,1328.1,2173.0999999999995,1362.1999999999998,3097.8,1504.0,4303.5,1664.2000000000005,3130.3,1454.5,3515.8,1425.6,1289.7,1271.6,1182.6,1268.4,14820790.0,1825012.0,18134681.0,1704996.0,4883.800000000001,1058223.0,60248.0,798.2,1391.9,553.8000000000001,1319.0,1282.4,1380.8000000000002,1600.2999999999995,1444.1999999999998,2889.3,1591.4,4485.099999999999,1822.0,3482.1,1626.1,4290.700000000001,1720.4,1628.8,1464.1,1589.1,1472.4,17518391.0,2330844.0,20971975.0,2225220.0,4857.4,822872.0,58769.0,299.9,1426.1,348.90000000000003,1381.8000000000002,762.5,1371.9,1299.4,1533.3999999999996,2626.6000000000004,1705.9,4457.6,1962.7,3934.7,1803.0,4973.400000000001,1953.1,1930.7000000000005,1644.2000000000005,1866.5,1663.4,19708194.0,2478570.0,267502.0,16590.0,609732.0,61565.0,2433.6,2120.8,1583.6,1967.0,3065.5,2226.4,3166.9000000000005,2242.8,3404.2,2362.4,3990.5,2419.8,2204.9,2063.1000000000004,1665.5,2056.7,507.9000000000001,1876.3,378.0999999999999,1831.5,9257595.0,2200878.0,11421296.0,1843422.0,4579.8,Denver
St. Louis,2021.0,0,1,2102530,2450000000,872691.0,50138.0,657.4,508.2,457.1,461.0,981.3,545.5,1013.0,551.4,1613.8000000000002,676.2,2187.4,749.8,1700.4,684.6999999999999,2159.3,814.3000000000001,863.0,593.6000000000001,1067.7,575.7,9401210.0,1343306.0,12006319.0,1548975.0,4129.900000000001,548399.0,40704.0,396.2000000000001,716.8999999999999,264.3,582.9000000000001,691.0999999999999,638.3,717.6,740.5,1370.4,780.3,2149.2,899.6,1965.3,961.3,2627.0999999999995,1096.1,1126.9,841.5,1391.7,806.5,11305865.0,1564287.0,14096437.0,1955251.0,4257.5,405595.0,36806.0,141.40000000000003,829.2,109.7,821.0,374.2,749.3,554.6,854.5,1127.4,926.0,2155.2,1122.6,2100.4,1202.6,3089.8,1384.3000000000002,1379.9,1103.2,1668.4,1057.0,13062531.0,1998690.0,127999.0,4284.0,324292.0,41999.0,1221.7,1113.1,848.8999999999999,1081.5,1690.6,1268.6,1707.6,1166.8,2144.4,1355.6,2176.6000000000004,1337.1999999999998,1194.6,1126.1,994.1,1197.1999999999998,300.9,1121.9,321.90000000000003,1048.8000000000002,5158341.0,1261340.0,7135009.0,1645699.0,3880.5,Kansas City
St. Louis,2020.0,0,1,0,2200000000,866685.0,51542.0,703.2,677.5,437.1,585.8,1126.5,706.5,1134.1,704.9,1741.7,846.5,2178.1,862.5,1658.0,801.8,2005.2,917.3,790.1,683.8999999999999,927.4,703.3,8771180.0,1280007.0,11297678.0,1475531.0,4146.599999999999,547271.0,41018.0,450.69999999999993,755.3,253.5,617.9,788.4000000000001,707.4000000000001,875.6,765.3,1445.1,891.2,2148.5,938.0,1930.9,963.0,2422.2000000000003,1130.7999999999995,1034.2000000000005,847.5,1252.3000000000002,862.7,10705769.0,1637706.0,13222493.0,1789436.0,4180.7,403199.0,37377.0,140.2,786.5999999999999,100.6,780.6999999999999,378.2,745.2,693.0,834.8,1221.6999999999998,962.5,2174.7,1079.6,2141.0,1135.8,2879.5999999999995,1347.7000000000005,1272.1,1035.8,1498.4,1044.5,12147431.0,1839986.0,246949.0,10475.0,319414.0,42123.0,1196.1,1157.2,808.0,1049.3,1874.6,1256.0,1672.9,1254.1,2198.9,1371.5,2242.1000000000004,1319.2000000000005,1071.3,1092.1,889.5999999999999,1177.4,296.0,1064.1,250.0,1082.1999999999998,4745350.0,1131960.0,6720862.0,1515634.0,4010.0,Kansas City
St. Louis,2019.0,0,1,3480393,2200000000,856716.0,34602.0,754.0,676.0,482.1,570.7,1234.9,655.7,1163.0,724.6000000000001,1761.0,815.1,2211.0,786.5,1605.1,792.4,1864.8,832.3,770.4000000000001,665.0999999999999,856.1,657.0,8425157.0,1274199.0,10760610.0,1184229.0,4296.700000000001,545315.0,31180.0,469.50000000000006,776.8999999999999,290.3,609.8,825.6,749.9000000000001,944.4,796.3000000000001,1465.8000000000002,890.7,2314.0,998.2,1828.9,921.5,2316.8,1072.8000000000002,991.1,817.3000000000001,1154.4,817.0,10268204.0,1553822.0,12628992.0,1517836.0,4333.8,399018.0,28761.0,156.39999999999998,789.8,134.5,783.7,388.6,744.4,686.0,882.5,1312.1,973.0,2290.0,1106.7,2108.7,1088.4,2805.9,1272.5,1226.0000000000002,1006.9,1394.1999999999998,964.5,12087234.0,2057456.0,243029.0,10413.0,311401.0,32749.0,1316.6999999999998,1075.0,837.9,941.7,1966.3,1124.9,1770.8000000000002,1159.4,2163.9,1208.6,2037.8,1147.8000000000002,1006.4,1029.0,748.0,1001.6,280.6,925.5,271.9,920.0,4603356.0,1009220.0,6667721.0,1709644.0,4019.9,Kansas City
St. Louis,2018.0,0,1,3403587,2100000000,849585.0,34020.0,799.1,676.0,508.6,573.3000000000001,1264.8000000000002,668.1,1180.2,732.1000000000001,1813.3,822.8,2272.7,777.6999999999999,1556.3000000000002,830.8999999999999,1811.5,817.4000000000001,706.8,642.6,787.0999999999999,661.2,8065944.0,1192735.0,10300293.0,1114439.0,4265.4,544467.0,30493.0,515.2,762.0999999999999,296.1,639.3,887.4000000000001,773.5,961.6,799.3,1541.2,891.3000000000001,2394.2,1003.8,1811.9,982.5,2234.7,1053.5,917.6,794.3999999999999,1039.5,807.1000000000001,9734056.0,1456094.0,12018472.0,1389712.0,4337.9,396800.0,28248.0,172.20000000000002,709.9,125.6,721.7,488.6,744.0,707.8,862.8000000000001,1386.4,975.4,2421.5,1115.3,2080.3,1124.0,2732.9,1224.3000000000002,1142.7,944.3,1241.6,915.6,11179926.0,1516038.0,143979.0,9542.0,305118.0,31337.0,1403.0,1105.6,890.3,962.1,2018.6,1188.4,1712.1999999999998,1164.9,2219.2,1279.1,2027.6000000000004,1157.9,929.5,1040.9,686.1,937.5,247.50000000000003,914.1,264.9,913.6,4399940.0,1014956.0,6129093.0,1311588.0,3909.8,Kansas City
St. Louis,2017.0,0,1,3448337,1900000000,844544.0,33854.0,820.9,714.5,528.4,614.9000000000001,1334.1,729.9000000000001,1243.2,760.7,1797.0,810.5,2398.9,837.9,1526.1,798.7,1715.8,783.5,625.1,616.0999999999999,708.8,656.8,7386665.0,863244.0,9847905.0,1066673.0,4109.5,543388.0,30185.0,536.5,735.8,329.9,661.5,960.4,789.5,1002.5,791.8000000000001,1593.0,889.5999999999999,2488.9,1016.5,1781.6,936.1,2152.2000000000003,1001.1,814.8,736.6,939.6,780.5999999999999,9118729.0,1209284.0,11565558.0,1414655.0,4259.5,395092.0,28466.0,180.7,701.0,140.89999999999998,706.8,533.3000000000001,773.8000000000002,755.1,845.0,1485.0,978.0,2567.3,1084.5,2070.4,1084.5,2633.3,1171.6999999999998,1016.0,876.8,1117.6,889.5,10692230.0,1463263.0,146899.0,9766.0,301156.0,31246.0,1407.1999999999998,1170.6,942.4,1062.3000000000002,2259.7,1263.8000000000002,1829.4,1250.9,2073.9000000000005,1271.1,2033.1,1189.2,878.9,1084.5,587.8000000000001,997.7,231.7,946.1,255.2,949.6,4176617.0,854490.0,5770749.0,1110353.0,3721.0,Kansas City
St. Louis,2016.0,0,1,3444490,1800000000,839954.0,32664.0,882.0,610.4,558.9,513.5,1421.9,677.3999999999999,1316.6999999999998,700.7,1711.5,737.7,2365.2,749.4,1497.1,722.9,1606.3,692.9000000000001,577.5999999999999,531.9,662.8,529.3,7083457.0,870222.0,9445667.0,1015907.0,4043.1,541051.0,29199.0,602.9000000000001,700.8000000000001,353.29999999999995,662.0999999999999,1023.4,749.4,1092.5,790.4,1620.2,922.9,2534.4,962.9,1758.8,904.5,1990.5,916.9,764.5,708.0999999999999,860.3,697.6,8659474.0,1146198.0,11037850.0,1355119.0,4243.7,392015.0,27779.0,186.7,712.5999999999999,187.0,697.3,604.4000000000001,773.3,846.3,840.0,1477.3000000000002,1019.9,2733.5,1040.3,2071.9,1049.6,2427.9,1075.3,959.4,840.4,1005.6,799.9,10130842.0,1251388.0,310198.0,18097.0,298903.0,30863.0,1473.3000000000002,1105.9,1002.4,960.9,2311.5,1224.5,1893.9,1225.8,2019.2,1156.8,1833.1,1191.6,791.1,996.4,617.6,953.8,182.4,886.7,276.1,902.8,4038680.0,865921.0,5523872.0,1054610.0,3458.3,Kansas City
